"id","Name","Measure","Measure.Info","Geo.Type.Name","PM.Levels","Borough","Year","decade","population"
605350,"Ozone (O3)","Mean","ppb","CD",29.7,"Queens","2018",2010,2250002
172071,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",21.2,"Bronx","2009",2000,1332650
336702,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",31.5,"Manhattan","2014",2010,1585873
549971,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",27.5,"Manhattan","2017",2010,1585873
172742,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",32.1,"Manhattan","2013",2010,1585873
171654,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",38.9,"Manhattan","2010",2010,1585873
172096,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",35.7,"Manhattan","2009",2000,1537195
336699,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",31.4,"Manhattan","2014",2010,1585873
172097,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",35.3,"Manhattan","2009",2000,1537195
549908,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",18.3,"Brooklyn","2017",2010,2552911
549968,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",27.5,"Manhattan","2017",2010,1585873
667329,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",12.1,"Bronx","2020",2020,1446788
171595,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",23.9,"Bronx","2009",2000,1332650
549972,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",32,"Manhattan","2016",2010,1585873
549970,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",24.9,"Manhattan","2017",2010,1585873
667479,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",18.3,"Manhattan","2020",2020,1638281
171620,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",36.5,"Manhattan","2009",2000,1537195
171688,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",33.2,"Manhattan","2011",2010,1585873
211783,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",31,"Manhattan","2014",2010,1585873
171621,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",36.1,"Manhattan","2009",2000,1537195
171689,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",33.4,"Manhattan","2011",2010,1585873
549909,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",24.9,"Brooklyn","2016",2010,2552911
549969,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",32.3,"Manhattan","2016",2010,1585873
549967,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",25.1,"Manhattan","2017",2010,1585873
741104,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",19.4,"Manhattan","2021",2020,1638281
172198,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",31.5,"Manhattan","2012",2010,1585873
221810,"Ozone (O3)","Mean","ppb","UHF34",35.4,"Bronx","2012",2010,1385108
221811,"Ozone (O3)","Mean","ppb","UHF34",32.1,"Bronx","2013",2010,1385108
221955,"Ozone (O3)","Mean","ppb","UHF34",24.3,"Manhattan","2013",2010,1585873
221954,"Ozone (O3)","Mean","ppb","UHF34",26.8,"Manhattan","2012",2010,1585873
221804,"Ozone (O3)","Mean","ppb","UHF34",34.1,"Bronx","2012",2010,1385108
315612,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","UHF42",2.5,"Manhattan","2011",2010,1585873
799793,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","UHF42",1,"Manhattan","2014",2010,1585873
338298,"Ozone (O3)","Mean","ppb","CD",31.3,"Queens","2015",2010,2250002
651048,"Ozone (O3)","Mean","ppb","CD",31.6,"Queens","2019",2010,2250002
338296,"Ozone (O3)","Mean","ppb","CD",31.1,"Queens","2015",2010,2250002
651046,"Ozone (O3)","Mean","ppb","CD",31,"Queens","2019",2010,2250002
212798,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",9.3,"Bronx","2014",2010,1385108
799784,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","UHF42",0.9,"Brooklyn","2014",2010,2552911
315630,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","UHF42",1.1,"Staten Island","2011",2010,468730
315599,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","UHF42",1.3,"Brooklyn","2011",2010,2552911
799782,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","UHF42",1,"Brooklyn","2014",2010,2552911
315594,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","UHF42",1.6,"Bronx","2011",2010,1385108
315601,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","UHF42",1.3,"Brooklyn","2011",2010,2552911
799795,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","UHF42",1,"Manhattan","2014",2010,1585873
799803,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","UHF42",0.9,"Queens","2014",2010,2250002
315622,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","UHF42",1.5,"Queens","2011",2010,2250002
130763,"Outdoor Air Toxics - Formaldehyde","Annual average concentration","Âµg/m3","UHF42",2.7,"Queens","2005",2000,2229379
643559,"Nitrogen dioxide (NO2)","Mean","ppb","CD",23.5,"Manhattan","2019",2010,1585873
165980,"Nitrogen dioxide (NO2)","Mean","ppb","CD",35.4,"Manhattan","2012",2010,1585873
167573,"Nitrogen dioxide (NO2)","Mean","ppb","CD",36.2,"Manhattan","2010",2010,1585873
213403,"Nitrogen dioxide (NO2)","Mean","ppb","CD",25.4,"Manhattan","2014",2010,1585873
167632,"Nitrogen dioxide (NO2)","Mean","ppb","CD",36.4,"Manhattan","2011",2010,1585873
176667,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",21,"Queens","2012",2010,2250002
131559,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",47.4,"Bronx","2009",2000,1332650
518746,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",43.5,"Bronx","2012",2010,1385108
628429,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",48.4,"Staten Island","2015",2010,468730
628393,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",38.4,"Bronx","2015",2010,1385108
628419,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",36.1,"Queens","2015",2010,2250002
518774,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",36.5,"Queens","2012",2010,2250002
131557,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",49.6,"Bronx","2009",2000,1332650
173743,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",10.6,"Brooklyn","2013",2010,2552911
742364,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",7.7,"Queens","2021",2020,2330295
823380,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",6.4,"Queens","2021",2020,2330295
173726,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",9.6,"Queens","2012",2010,2250002
174270,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",7.9,"Queens","2013",2010,2250002
173182,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",11.4,"Queens","2010",2010,2250002
173624,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",9.7,"Queens","2009",2000,2229379
742314,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",7,"Brooklyn","2021",2020,2648452
669829,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",6.1,"Bronx","2020",2020,1446788
315631,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","UHF42",1,"Staten Island","2011",2010,468730
315611,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","UHF42",2.4,"Manhattan","2011",2010,1585873
130780,"Outdoor Air Toxics - Formaldehyde","Annual average concentration","Âµg/m3","Borough",2.3,"Staten Island","2005",2000,443728
130754,"Outdoor Air Toxics - Formaldehyde","Annual average concentration","Âµg/m3","UHF42",4,"Manhattan","2005",2000,1537195
176561,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",22.5,"Brooklyn","2010",2010,2552911
176554,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",21,"Bronx","2010",2010,1385108
825733,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",14.7,"Manhattan","2022",2020,1638281
412579,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",19.3,"Brooklyn","2016",2010,2552911
602852,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",19.7,"Brooklyn","2018",2010,2552911
131565,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",45.9,"Brooklyn","2009",2000,2465326
131586,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",34.5,"Queens","2009",2000,2229379
827540,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",24,"Queens","2017",2010,2250002
628430,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",45.9,"Staten Island","2015",2010,468730
628410,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",40.5,"Manhattan","2015",2010,1585873
518743,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","Borough",47.8,"Staten Island","2012",2010,468730
628388,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","Borough",46.9,"Staten Island","2015",2010,468730
172230,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",14.6,"Queens","2013",2010,2250002
412630,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",16.2,"Queens","2016",2010,2250002
825880,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",18.6,"Queens","2021",2020,2330295
172213,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",16.8,"Brooklyn","2013",2010,2552911
176603,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",22.9,"Brooklyn","2011",2010,2552911
212426,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",14.2,"Brooklyn","2014",2010,2552911
219994,"Ozone (O3)","Mean","ppb","Borough",31.4,"Staten Island","2014",2010,468730
222466,"Ozone (O3)","Mean","ppb","UHF42",32,"Brooklyn","2014",2010,2552911
176541,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",24.1,"Queens","2009",2000,2229379
643416,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",22,"Queens","2018",2010,2250002
212425,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",16.5,"Brooklyn","2014",2010,2552911
176518,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",26.9,"Brooklyn","2009",2000,2465326
222586,"Ozone (O3)","Mean","ppb","UHF42",32,"Queens","2014",2010,2250002
176027,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",26.8,"Manhattan","2012",2010,1585873
176069,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",25.2,"Manhattan","2013",2010,1585873
412495,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",24.8,"Manhattan","2016",2010,1585873
602768,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",23.4,"Manhattan","2018",2010,1585873
602798,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",17.9,"Queens","2018",2010,2250002
216469,"Ozone (O3)","Mean","ppb","CD",29.8,"Brooklyn","2014",2010,2552911
216397,"Ozone (O3)","Mean","ppb","CD",30.5,"Bronx","2014",2010,1385108
216385,"Ozone (O3)","Mean","ppb","CD",30.3,"Bronx","2014",2010,1385108
216301,"Ozone (O3)","Mean","ppb","CD",26.1,"Manhattan","2014",2010,1585873
216577,"Ozone (O3)","Mean","ppb","CD",31.7,"Queens","2014",2010,2250002
549357,"Ozone (O3)","Mean","ppb","UHF42",30.3,"Queens","2017",2010,2250002
605234,"Ozone (O3)","Mean","ppb","UHF42",30,"Bronx","2018",2010,1385108
605270,"Ozone (O3)","Mean","ppb","UHF42",29.4,"Staten Island","2018",2010,468730
670939,"Ozone (O3)","Mean","ppb","UHF42",27.7,"Staten Island","2020",2020,487155
549329,"Ozone (O3)","Mean","ppb","UHF42",28.3,"Bronx","2017",2010,1385108
605252,"Ozone (O3)","Mean","ppb","UHF42",27,"Manhattan","2018",2010,1585873
649677,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",7.9,"Bronx","2018",2010,1385108
177904,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",10.4,"Brooklyn","2012",2010,2552911
121647,"Ozone (O3)","Mean","ppb","CD",23.2,"Manhattan","2009",2000,1537195
549407,"Ozone (O3)","Mean","ppb","CD",24.6,"Manhattan","2017",2010,1585873
670897,"Ozone (O3)","Mean","ppb","CD",28.1,"Manhattan","2020",2020,1638281
121691,"Ozone (O3)","Mean","ppb","CD",26.9,"Queens","2009",2000,2229379
549451,"Ozone (O3)","Mean","ppb","CD",29.2,"Queens","2017",2010,2250002
121661,"Ozone (O3)","Mean","ppb","CD",27.1,"Bronx","2009",2000,1332650
549409,"Ozone (O3)","Mean","ppb","CD",23.1,"Manhattan","2017",2010,1585873
121673,"Ozone (O3)","Mean","ppb","CD",26.4,"Brooklyn","2009",2000,2465326
549433,"Ozone (O3)","Mean","ppb","CD",28.3,"Brooklyn","2017",2010,2552911
549421,"Ozone (O3)","Mean","ppb","CD",28.1,"Bronx","2017",2010,1385108
667309,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",15.9,"Bronx","2020",2020,1446788
336661,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",21.1,"Manhattan","2015",2010,1585873
172595,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",31.1,"Manhattan","2009",2000,1537195
211658,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",17.3,"Brooklyn","2014",2010,2552911
172584,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",28.4,"Brooklyn","2009",2000,2465326
172652,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",26.6,"Brooklyn","2011",2010,2552911
172663,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",28.2,"Manhattan","2011",2010,1585873
211670,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",19.5,"Manhattan","2014",2010,1585873
172580,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",22.4,"Bronx","2009",2000,1332650
338251,"Ozone (O3)","Mean","ppb","CD",28,"Manhattan","2015",2010,1585873
651001,"Ozone (O3)","Mean","ppb","CD",25.9,"Manhattan","2019",2010,1585873
816831,"Annual vehicle miles traveled","Million miles","per square mile","UHF42",57.8,"Queens","2019",2010,2250002
816733,"Annual vehicle miles traveled","Million miles","per square mile","CD",65.4,"Brooklyn","2019",2010,2552911
816785,"Annual vehicle miles traveled","Million miles","per square mile","CD",43.4,"Bronx","2019",2010,1385108
817167,"Annual vehicle miles traveled (trucks)","Million miles","per square mile","UHF42",0.6,"Brooklyn","2010",2010,2552911
817188,"Annual vehicle miles traveled (trucks)","Million miles","per square mile","UHF42",9.7,"Manhattan","2019",2010,1585873
817189,"Annual vehicle miles traveled (trucks)","Million miles","per square mile","UHF42",10.5,"Manhattan","2010",2010,1585873
817152,"Annual vehicle miles traveled (trucks)","Million miles","per square mile","UHF42",4.3,"Bronx","2019",2010,1385108
817187,"Annual vehicle miles traveled (trucks)","Million miles","per square mile","UHF42",6,"Manhattan","2010",2010,1585873
817207,"Annual vehicle miles traveled (trucks)","Million miles","per square mile","UHF42",2,"Queens","2010",2010,2250002
817305,"Annual vehicle miles traveled (trucks)","Million miles","per square mile","CD",1.5,"Brooklyn","2010",2010,2552911
817280,"Annual vehicle miles traveled (trucks)","Million miles","per square mile","CD",1.7,"Brooklyn","2019",2010,2552911
817279,"Annual vehicle miles traveled (trucks)","Million miles","per square mile","CD",0.7,"Brooklyn","2010",2010,2552911
651013,"Ozone (O3)","Mean","ppb","CD",29.2,"Bronx","2019",2010,1385108
338206,"Ozone (O3)","Mean","ppb","UHF42",32.6,"Queens","2015",2010,2250002
650956,"Ozone (O3)","Mean","ppb","UHF42",33.3,"Queens","2019",2010,2250002
650957,"Ozone (O3)","Mean","ppb","UHF42",32.8,"Queens","2019",2010,2250002
175914,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",18.5,"Queens","2009",2000,2229379
336597,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",23.9,"Queens","2014",2010,2250002
131465,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",25,"Bronx","2009",2000,1332650
817255,"Annual vehicle miles traveled (trucks)","Million miles","per square mile","CD",9.5,"Bronx","2010",2010,1385108
221805,"Ozone (O3)","Mean","ppb","UHF34",30.8,"Bronx","2013",2010,1385108
122013,"Ozone (O3)","Mean","ppb","UHF42",28,"Brooklyn","2009",2000,2465326
670974,"Ozone (O3)","Mean","ppb","UHF42",30.1,"Bronx","2020",2020,1446788
549339,"Ozone (O3)","Mean","ppb","UHF42",29.7,"Brooklyn","2017",2010,2552911
131840,"Ozone (O3)","Mean","ppb","Borough",27.5,"Manhattan","2009",2000,1537195
549324,"Ozone (O3)","Mean","ppb","Borough",25.3,"Manhattan","2017",2010,1585873
670963,"Ozone (O3)","Mean","ppb","UHF42",30.9,"Brooklyn","2020",2020,2648452
212799,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",9.3,"Bronx","2014",2010,1385108
649968,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",9.3,"Brooklyn","2018",2010,2552911
669979,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",5.6,"Staten Island","2020",2020,487155
170339,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",9.5,"Staten Island","2011",2010,468730
170221,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",9.9,"Staten Island","2009",2000,443728
213988,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",7.9,"Staten Island","2014",2010,468730
173627,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",13.8,"Manhattan","2009",2000,1537195
173185,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",15.4,"Manhattan","2010",2010,1585873
174273,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",11.9,"Manhattan","2013",2010,1585873
212069,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",9,"Brooklyn","2014",2010,2552911
547515,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",9.1,"Brooklyn","2017",2010,2552911
173125,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",11.4,"Bronx","2009",2000,1332650
547578,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",11.1,"Manhattan","2017",2010,1585873
547580,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",9.7,"Manhattan","2016",2010,1585873
605874,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",10.8,"Manhattan","2018",2010,1585873
547575,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",10.9,"Manhattan","2017",2010,1585873
547577,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",9.8,"Manhattan","2016",2010,1585873
605871,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",10.8,"Manhattan","2018",2010,1585873
669629,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",7.9,"Manhattan","2020",2020,1638281
605331,"Ozone (O3)","Mean","ppb","CD",28.9,"Brooklyn","2018",2010,2552911
670889,"Ozone (O3)","Mean","ppb","CD",31.5,"Bronx","2020",2020,1446788
670902,"Ozone (O3)","Mean","ppb","CD",27.9,"Manhattan","2020",2020,1638281
549405,"Ozone (O3)","Mean","ppb","CD",25.1,"Manhattan","2017",2010,1585873
121657,"Ozone (O3)","Mean","ppb","CD",27.6,"Bronx","2009",2000,1332650
549417,"Ozone (O3)","Mean","ppb","CD",29.7,"Bronx","2017",2010,1385108
122010,"Ozone (O3)","Mean","ppb","UHF42",27.1,"Brooklyn","2009",2000,2465326
651022,"Ozone (O3)","Mean","ppb","CD",30.2,"Bronx","2019",2010,1385108
651050,"Ozone (O3)","Mean","ppb","CD",33.9,"Queens","2019",2010,2250002
651052,"Ozone (O3)","Mean","ppb","CD",33.1,"Queens","2019",2010,2250002
338284,"Ozone (O3)","Mean","ppb","CD",32,"Brooklyn","2015",2010,2552911
667562,"Nitrogen dioxide (NO2)","Mean","ppb","CD",29.9,"Manhattan","2019",2010,1585873
315597,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","UHF42",1.6,"Brooklyn","2011",2010,2552911
799801,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","UHF42",1.1,"Queens","2014",2010,2250002
799791,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","UHF42",1,"Manhattan","2014",2010,1585873
130771,"Outdoor Air Toxics - Formaldehyde","Annual average concentration","Âµg/m3","UHF42",2.4,"Staten Island","2005",2000,443728
227591,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","CD",1.4,"Bronx","2011",2010,1385108
667574,"Nitrogen dioxide (NO2)","Mean","ppb","CD",26.7,"Manhattan","2019",2010,1585873
176642,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",23.6,"Brooklyn","2012",2010,2552911
176635,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",19.1,"Bronx","2012",2010,1385108
643487,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",16.7,"Brooklyn","2019",2010,2552911
130373,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",60.5,"Manhattan","2005",2000,1537195
628389,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",63,"Bronx","2015",2010,1385108
518782,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",41.1,"Staten Island","2012",2010,468730
628407,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",33.2,"Manhattan","2015",2010,1585873
131555,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",77.6,"Bronx","2009",2000,1332650
131593,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",49.1,"Staten Island","2009",2000,443728
825913,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",23.4,"Brooklyn","2021",2020,2648452
741057,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",16,"Brooklyn","2021",2020,2648452
336604,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",17.4,"Staten Island","2015",2010,468730
176600,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",25.8,"Brooklyn","2011",2010,2552911
643341,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",26.7,"Brooklyn","2018",2010,2552911
667099,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",19.6,"Brooklyn","2020",2020,2648452
412543,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",17.5,"Staten Island","2016",2010,468730
602816,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",16.8,"Staten Island","2018",2010,468730
216481,"Ozone (O3)","Mean","ppb","CD",30.7,"Brooklyn","2014",2010,2552911
216493,"Ozone (O3)","Mean","ppb","CD",30.6,"Brooklyn","2014",2010,2552911
216589,"Ozone (O3)","Mean","ppb","CD",33.1,"Queens","2014",2010,2250002
216601,"Ozone (O3)","Mean","ppb","CD",32.8,"Queens","2014",2010,2250002
173724,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",9.9,"Queens","2012",2010,2250002
410932,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",7,"Queens","2016",2010,2250002
799806,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","UHF42",0.9,"Queens","2014",2010,2250002
315598,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","UHF42",1.7,"Brooklyn","2011",2010,2552911
130766,"Outdoor Air Toxics - Formaldehyde","Annual average concentration","Âµg/m3","UHF42",2.3,"Queens","2005",2000,2229379
227572,"Outdoor Air Toxics - Benzene","Annual average concentration","Âµg/m3","CD",3.4,"Manhattan","2011",2010,1585873
165979,"Nitrogen dioxide (NO2)","Mean","ppb","CD",39.2,"Manhattan","2012",2010,1585873
167572,"Nitrogen dioxide (NO2)","Mean","ppb","CD",42.1,"Manhattan","2010",2010,1585873
166014,"Nitrogen dioxide (NO2)","Mean","ppb","CD",26.4,"Brooklyn","2012",2010,2552911
167513,"Nitrogen dioxide (NO2)","Mean","ppb","CD",46.8,"Manhattan","2009",2000,1537195
213404,"Nitrogen dioxide (NO2)","Mean","ppb","CD",34.4,"Manhattan","2014",2010,1585873
171718,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",24.5,"Queens","2012",2010,2250002
172636,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",21.7,"Queens","2010",2010,2250002
336686,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",13.4,"Queens","2015",2010,2250002
628422,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",30.7,"Queens","2015",2010,2250002
131588,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",43.4,"Queens","2009",2000,2229379
131556,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",57,"Bronx","2009",2000,1332650
172194,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",16.3,"Queens","2012",2010,2250002
172228,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",16.6,"Queens","2013",2010,2250002
412624,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",17.8,"Queens","2016",2010,2250002
741089,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",9.8,"Queens","2021",2020,2330295
172738,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",19.7,"Queens","2013",2010,2250002
171650,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",29.5,"Queens","2010",2010,2250002
336514,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",21.9,"Brooklyn","2015",2010,2552911
222520,"Ozone (O3)","Mean","ppb","UHF42",28.6,"Manhattan","2014",2010,1585873
412528,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",18.1,"Queens","2016",2010,2250002
216559,"Ozone (O3)","Mean","ppb","CD",31.5,"Queens","2014",2010,2250002
549916,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",13.8,"Brooklyn","2017",2010,2552911
605263,"Ozone (O3)","Mean","ppb","UHF42",31,"Queens","2018",2010,2250002
170203,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",10.8,"Brooklyn","2009",2000,2465326
334321,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",8.9,"Queens","2015",2010,2250002
742359,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",6.3,"Queens","2021",2020,2330295
121672,"Ozone (O3)","Mean","ppb","CD",28.3,"Brooklyn","2009",2000,2465326
605356,"Ozone (O3)","Mean","ppb","CD",30.7,"Queens","2018",2010,2250002
605354,"Ozone (O3)","Mean","ppb","CD",30.4,"Queens","2018",2010,2250002
671098,"Ozone (O3)","Mean","ppb","CD",29.9,"Queens","2020",2020,2330295
671100,"Ozone (O3)","Mean","ppb","CD",30,"Queens","2020",2020,2330295
122002,"Ozone (O3)","Mean","ppb","UHF42",26.7,"Bronx","2009",2000,1332650
605262,"Ozone (O3)","Mean","ppb","UHF42",31,"Queens","2018",2010,2250002
